tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
1764,blocking,8,0,0,0,1.5006,3.0022,2.0006,3.0266
1765,blocking,8,0,0,0,1.5003,3.0007,2.0001,3.028
1766,blocking,8,0,0,0,1.5006,3.0014,2.0002,3.0289
1767,blocking,8,0,0,0,1.5009,3.0028,2.0007,3.0263
1768,blocking,8,0,0,0,1.5008,3.0024,2.0005,3.0293
1769,blocking,8,0,0,0,1.5007,3.0019,2.0003,3.0305
1770,blocking,8,0,0,0,1.5007,3.0016,2.0002,3.0328
1771,blocking,8,0,0,0,1.5005,3.0013,2.0002,3.0273
1772,blocking,8,0,0,0,1.5012,3.0055,2.0021,3.0363
1773,blocking,8,0,0,0,1.5007,3.0014,2.0,3.0281
1774,blocking,8,0,0,0,1.5007,3.0019,2.0003,3.0322
1775,blocking,8,0,0,0,1.5006,3.0016,2.0003,3.028
1776,blocking,8,0,0,0,1.5009,3.0026,2.0006,3.0383
1777,blocking,8,0,0,0,1.5006,3.0013,2.0001,3.028
1778,blocking,8,0,0,0,1.5004,3.0012,2.0002,3.0326
1779,blocking,8,0,0,0,1.5008,3.0018,2.0002,3.0327
1780,blocking,8,0,0,0,1.5008,3.0023,2.0005,3.0359
1781,blocking,8,0,0,0,1.5008,3.0021,2.0003,3.0216
1782,blocking,8,0,0,0,1.5008,3.0026,2.0007,3.0391
1783,blocking,8,0,0,0,1.5005,3.0013,2.0002,3.028
1784,blocking,8,0,0,0,1.5006,3.0016,2.0002,3.0349
1785,blocking,8,0,0,0,1.5005,3.002,2.0006,3.0306
1786,blocking,8,0,0,0,1.501,3.0033,2.0008,3.0359
1787,blocking,8,0,0,0,1.5005,3.001,2.0,3.0361
1788,blocking,8,0,0,0,1.5003,3.0008,2.0001,3.0264
1789,blocking,8,0,0,0,1.5017,3.006,2.0017,3.0453
1790,blocking,8,0,0,0,1.5006,3.0013,2.0,3.0407
1791,blocking,8,0,0,0,1.5006,3.0015,2.0002,3.0289
1792,blocking,8,0,0,0,1.5005,3.0012,2.0001,3.0293
