tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
173,blocking,8,0,0,0,0.2502,1.0011,4.0006,1.025
174,blocking,8,0,0,0,0.2503,1.0013,4.0001,1.0329
175,blocking,8,0,0,0,0.2503,1.0014,4.0007,1.0327
176,blocking,8,0,0,0,0.2504,1.0018,4.0004,1.0291
177,blocking,8,0,0,0,0.2503,1.0013,4.0005,1.0198
178,blocking,8,0,0,0,0.2503,1.0015,4.0013,1.0282
179,blocking,8,0,0,0,0.2502,1.0009,3.9997,1.0335
180,blocking,8,0,0,0,0.2506,1.0022,3.9996,1.0303
181,blocking,8,0,0,0,0.2503,1.0011,3.9998,1.023
182,blocking,8,0,0,0,0.2503,1.0014,4.0001,1.0247
183,blocking,8,0,0,0,0.2503,1.001,3.999,1.0304
184,blocking,8,0,0,0,0.2503,1.0018,4.0019,1.0338
185,blocking,8,0,0,0,0.2503,1.0013,4.0003,1.0262
186,blocking,8,0,0,0,0.2523,1.0092,3.9995,1.0339
187,blocking,8,0,0,0,0.2503,1.0014,4.0001,1.0324
188,blocking,8,0,0,0,0.2503,1.001,3.9993,1.0329
189,blocking,8,0,0,0,0.2502,1.0009,3.9999,1.0276
190,blocking,8,0,0,0,0.2504,1.0015,4.0003,1.027
191,blocking,8,0,0,0,0.2503,1.0012,4.0002,1.0261
192,blocking,8,0,0,0,0.2503,1.0013,4.0,1.0236
193,blocking,8,0,0,0,0.2504,1.0015,3.9999,1.0329
194,blocking,8,0,0,0,0.2504,1.0019,4.0018,1.0311
195,blocking,8,0,0,0,0.2503,1.0012,4.0006,1.0324
196,blocking,8,0,0,0,0.2503,1.0014,4.0002,1.033
197,blocking,8,0,0,0,0.2509,1.0045,4.003,1.0339
198,blocking,8,0,0,0,0.2503,1.0013,3.9998,1.0295
199,blocking,8,0,0,0,0.2503,1.0013,4.0,1.0275
200,blocking,8,0,0,0,0.2503,1.0017,4.0014,1.0303
201,blocking,8,0,0,0,0.2504,1.0021,4.0012,1.0331
202,blocking,8,0,0,0,0.2503,1.0013,4.0002,1.0367
203,blocking,8,0,0,0,0.2503,1.0012,4.0003,1.0338
204,blocking,8,0,0,0,0.2505,1.002,4.0008,1.0309
205,blocking,8,0,0,0,0.2504,1.0014,3.9996,1.0289
206,blocking,8,0,0,0,0.2503,1.0014,4.0004,1.0298
207,blocking,8,0,0,0,0.2504,1.0017,4.0002,1.0375
208,blocking,8,0,0,0,0.2503,1.002,4.0023,1.0295
209,blocking,8,0,0,0,0.2504,1.0014,3.9995,1.0368
210,blocking,8,0,0,0,0.2505,1.0024,4.0014,1.0327
211,blocking,8,0,0,0,0.2503,1.0011,3.9995,1.0268
212,blocking,8,0,0,0,0.2503,1.001,3.9998,1.03
213,blocking,8,0,0,0,0.2504,1.0019,4.0018,1.0332
214,blocking,8,0,0,0,0.2502,1.0009,3.9996,1.0325
215,blocking,8,0,0,0,0.2503,1.0014,4.0002,1.0337
216,blocking,8,0,0,0,0.2503,1.0011,4.0004,1.0229
217,blocking,8,0,0,0,0.2509,1.0039,4.0011,1.0299
218,blocking,8,0,0,0,0.2503,1.0009,3.9996,1.0208
219,blocking,8,0,0,0,0.2504,1.0015,3.9998,1.0269
220,blocking,8,0,0,0,0.2503,1.0012,4.0002,1.0181
221,blocking,8,0,0,0,0.2504,1.0018,4.0001,1.0155
222,blocking,8,0,0,0,0.2501,1.0005,3.9996,1.0239
223,blocking,8,0,0,0,0.2503,1.0011,3.9999,1.0328
224,blocking,8,0,0,0,0.2504,1.0016,3.9997,1.034
225,blocking,8,0,0,0,0.2502,1.0012,4.0007,1.0305
226,blocking,8,0,0,0,0.2502,1.0008,3.9998,1.0183
227,blocking,8,0,0,0,0.2503,1.0012,4.0006,1.0322
228,blocking,8,0,0,0,0.2504,1.0013,3.9993,1.0333
229,blocking,8,0,0,0,0.2504,1.0013,3.9993,1.0231
230,blocking,8,0,0,0,0.2503,1.0014,4.0007,1.0304
231,blocking,8,0,0,0,0.2503,1.001,3.9993,1.0225
232,blocking,8,0,0,0,0.2502,1.0013,4.0012,1.0217
