tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
230,async,6,2,20,0,0.0,0.0001,0.0,0.8442
231,async,6,2,0,0,0.0,0.0001,0.0,0.8571
232,async,6,2,0,0,0.0,0.0001,0.0,0.853
233,async,6,2,0,0,0.0,0.0001,0.0,0.8509
234,async,6,2,0,0,0.0,0.0001,0.0,0.8376
235,async,6,2,0,0,0.0,0.0,0.0,0.8362
236,async,6,2,0,0,0.0,0.0001,0.0,0.8328
237,async,6,2,0,0,0.0,0.0,0.0,0.8492
238,async,6,2,0,0,0.0,0.0001,0.0,0.8551
239,async,6,2,0,0,0.0,0.0001,0.0,0.8554
240,async,6,2,20,0,0.0002,0.0012,0.0,0.8539
241,async,6,2,0,0,0.0,0.0,0.0,0.8631
242,async,6,2,0,0,0.0,0.0,0.0,0.8478
243,async,6,2,0,0,0.0,0.0001,0.0,0.8513
244,async,6,2,0,0,0.0,0.0,0.0,0.8491
245,async,6,2,0,0,0.0,0.0,0.0,0.8519
246,async,6,2,0,0,0.0,0.0001,0.0,0.8404
247,async,6,2,0,0,0.0,0.0,0.0,0.8402
248,async,6,2,0,0,0.0,0.0,0.0,0.8431
249,async,6,2,0,0,0.0,0.0001,0.0,0.8583
250,async,6,2,20,0,0.0,0.0,0.0,0.8534
251,async,6,2,0,0,0.0,0.0,0.0,0.8539
252,async,6,2,0,0,0.0001,0.0002,0.0,0.848
253,async,6,2,0,0,0.0,0.0001,0.0,0.8563
254,async,6,2,0,0,0.0,0.0001,0.0,0.855
255,async,6,2,0,0,0.0,0.0,0.0,0.8529
256,async,6,2,0,0,0.0,0.0,0.0,0.8527
257,async,6,2,0,0,0.0,0.0001,0.0,0.8546
258,async,6,2,0,0,0.0,0.0,0.0,0.883
259,async,6,2,0,0,0.0,0.0001,0.0,0.8542
260,async,6,2,20,0,0.0,0.0,0.0,0.8496
261,async,6,2,0,0,0.0,0.0001,0.0,0.8568
262,async,6,2,0,0,0.0001,0.0002,0.0,0.8565
263,async,6,2,0,0,0.0,0.0,0.0,0.8559
264,async,6,2,0,0,0.0,0.0001,0.0,0.8395
265,async,6,2,0,0,0.0001,0.0002,0.0,0.8555
266,async,6,2,0,0,0.0,0.0,0.0,0.8655
267,async,6,2,0,0,0.0,0.0001,0.0,0.8436
268,async,6,2,0,0,0.0,0.0001,0.0,0.8558
269,async,6,2,0,0,0.0,0.0001,0.0,0.8557
270,async,6,2,20,0,0.0,0.0001,0.0,0.8467
271,async,6,2,0,0,0.0,0.0,0.0,0.8391
272,async,6,2,0,0,0.0,0.0001,0.0,0.8367
273,async,6,2,0,0,0.0,0.0001,0.0,0.8407
274,async,6,2,0,0,0.0,0.0,0.0,0.8575
275,async,6,2,0,0,0.0,0.0,0.0,0.8673
276,async,6,2,0,0,0.0001,0.0002,0.0,0.8431
277,async,6,2,0,0,0.0,0.0001,0.0,0.8534
278,async,6,2,0,0,0.0,0.0,0.0,0.8548
279,async,6,2,0,0,0.0,0.0,0.0,0.8565
280,async,6,2,20,0,0.0,0.0001,0.0,0.8533
281,async,6,2,0,0,0.0,0.0,0.0,0.8467
282,async,6,2,0,0,0.0,0.0001,0.0,0.8552
283,async,6,2,0,0,0.0,0.0,0.0,0.8566
284,async,6,2,0,0,0.0,0.0,0.0,0.8519
285,async,6,2,0,0,0.0,0.0,0.0,0.8554
286,async,6,2,0,0,0.0,0.0,0.0,0.849
287,async,6,2,0,0,0.0,0.0001,0.0,0.8398
288,async,6,2,0,0,0.0,0.0001,0.0,0.8409
289,async,6,2,0,0,0.0,0.0,0.0,0.8379
290,async,6,2,20,0,0.0001,0.0001,0.0,0.8762
291,async,6,2,0,0,0.0001,0.0002,0.0,0.8627
292,async,6,2,0,0,0.0001,0.0004,0.0,0.8563
293,async,6,2,0,0,0.0001,0.0001,0.0,0.8674
294,async,6,2,0,0,0.0,0.0001,0.0,0.8573
295,async,6,2,0,0,0.0,0.0,0.0,0.8444
296,async,6,2,0,0,0.0,0.0,0.0,0.8527
297,async,6,2,0,0,0.0,0.0,0.0,0.84
298,async,6,2,0,0,0.0,0.0001,0.0,0.8573
299,async,6,2,0,0,0.0001,0.0001,0.0,0.8594
300,async,6,2,20,0,0.0001,0.0001,0.0,0.8436
301,async,6,2,0,0,0.0,0.0001,0.0,0.8504
302,async,6,2,0,0,0.0001,0.0001,0.0,0.8588
303,async,6,2,0,0,0.0,0.0001,0.0,0.8566
304,async,6,2,0,0,0.0,0.0001,0.0,0.8562
305,async,6,2,0,0,0.0,0.0,0.0,0.844
306,async,6,2,0,0,0.0001,0.0002,0.0,0.861
307,async,6,2,0,0,0.0,0.0,0.0,0.8594
308,async,6,2,0,0,0.0,0.0001,0.0,0.8462
309,async,6,2,0,0,0.0,0.0001,0.0,0.8569
310,async,6,2,20,0,0.0,0.0,0.0,0.8589
311,async,6,2,0,0,0.0,0.0001,0.0,0.8371
312,async,6,2,0,0,0.0,0.0,0.0,0.8415
313,async,6,2,0,0,0.0,0.0001,0.0,0.8554
314,async,6,2,0,0,0.0001,0.0001,0.0,0.8538
315,async,6,2,0,0,0.0,0.0001,0.0,0.8512
316,async,6,2,0,0,0.0001,0.0002,0.0,0.8603
317,async,6,2,0,0,0.0001,0.0002,0.0,0.8386
318,async,6,2,0,0,0.0,0.0001,0.0,0.8528
319,async,6,2,0,0,0.0,0.0001,0.0,0.8519
320,async,6,2,20,0,0.0001,0.0001,0.0,0.8584
321,async,6,2,0,0,0.0001,0.0002,0.0,0.8581
322,async,6,2,0,0,0.0,0.0001,0.0,0.8467
323,async,6,2,0,0,0.0,0.0001,0.0,0.8402
324,async,6,2,0,0,0.0,0.0001,0.0,0.8389
325,async,6,2,0,0,0.0,0.0,0.0,0.8487
326,async,6,2,0,0,0.0,0.0001,0.0,0.8516
327,async,6,2,0,0,0.0001,0.0004,0.0,0.8651
328,async,6,2,0,0,0.0001,0.0001,0.0,0.8474
329,async,6,2,0,0,0.0,0.0001,0.0,0.8458
330,async,6,2,20,0,0.0,0.0,0.0,0.86
331,async,6,2,0,0,0.0,0.0,0.0,0.8535
332,async,6,2,0,0,0.0,0.0001,0.0,0.8602
333,async,6,2,0,0,0.0,0.0,0.0,0.8579
334,async,6,2,0,0,0.0,0.0001,0.0,0.8558
335,async,6,2,0,0,0.0001,0.0002,0.0,0.8515
336,async,6,2,0,0,0.0,0.0001,0.0,0.8405
337,async,6,2,0,0,0.0001,0.0001,0.0,0.8598
338,async,6,2,0,0,0.0001,0.0001,0.0,0.8554
339,async,6,2,0,0,0.0,0.0001,0.0,0.8547
340,async,6,2,20,0,0.0,0.0001,0.0,0.8419
341,async,6,2,0,0,0.0,0.0001,0.0,0.8492
342,async,6,2,0,0,0.0,0.0001,0.0,0.8486
343,async,6,2,0,0,0.0,0.0001,0.0,0.8567
344,async,6,2,0,0,0.0,0.0001,0.0,0.8577
345,async,6,2,0,0,0.0,0.0001,0.0,0.8551
346,async,6,2,0,0,0.0001,0.0001,0.0,0.856
347,async,6,2,0,0,0.0,0.0001,0.0,0.84
348,async,6,2,0,0,0.0,0.0001,0.0,0.8417
349,async,6,2,0,0,0.0,0.0,0.0,0.8479
350,async,6,2,20,0,0.0,0.0001,0.0,0.8565
351,async,6,2,0,0,0.0,0.0,0.0,0.857
352,async,6,2,0,0,0.0,0.0001,0.0,0.8545
353,async,6,2,0,0,0.0001,0.0001,0.0,0.8565
354,async,6,2,0,0,0.0,0.0001,0.0,0.8401
355,async,6,2,0,0,0.0,0.0,0.0,0.8432
356,async,6,2,0,0,0.0,0.0001,0.0,0.8569
357,async,6,2,0,0,0.0,0.0,0.0,0.8572
358,async,6,2,0,0,0.0,0.0001,0.0,0.8591
359,async,6,2,0,0,0.0,0.0,0.0,0.8516
360,async,6,2,20,0,0.0,0.0001,0.0,0.8511
361,async,6,2,0,0,0.0,0.0001,0.0,0.8607
362,async,6,2,0,0,0.0,0.0,0.0,0.8559
363,async,6,2,0,0,0.0,0.0,0.0,0.8572
364,async,6,2,0,0,0.0,0.0,0.0,0.8565
365,async,6,2,0,0,0.0,0.0001,0.0,0.8575
366,async,6,2,0,0,0.0,0.0,0.0,0.8504
367,async,6,2,0,0,0.0,0.0,0.0,0.8525
368,async,6,2,0,0,0.0001,0.0001,0.0,0.8564
369,async,6,2,0,0,0.0,0.0,0.0,0.8477
370,async,6,2,20,0,0.0,0.0001,0.0,0.8517
371,async,6,2,0,0,0.0,0.0,0.0,0.8571
372,async,6,2,0,0,0.0,0.0001,0.0,0.8462
373,async,6,2,0,0,0.0,0.0001,0.0,0.8537
374,async,6,2,0,0,0.0,0.0001,0.0,0.853
375,async,6,2,0,0,0.0,0.0001,0.0,0.8501
376,async,6,2,0,0,0.0,0.0,0.0,0.8519
377,async,6,2,0,0,0.0,0.0,0.0,0.8586
378,async,6,2,0,0,0.0,0.0,0.0,0.8465
379,async,6,2,0,0,0.0,0.0001,0.0,0.8554
380,async,6,2,20,0,0.0,0.0001,0.0,0.8529
381,async,6,2,0,0,0.0,0.0,0.0,0.8632
382,async,6,2,0,0,0.0,0.0001,0.0,0.8527
383,async,6,2,0,0,0.0,0.0,0.0,0.859
384,async,6,2,0,0,0.0,0.0,0.0,0.8426
385,async,6,2,0,0,0.0,0.0001,0.0,0.8584
386,async,6,2,0,0,0.0,0.0,0.0,0.8597
387,async,6,2,0,0,0.0,0.0,0.0,0.8535
388,async,6,2,0,0,0.0,0.0,0.0,0.8396
389,async,6,2,0,0,0.0,0.0001,0.0,0.8572
390,async,6,2,20,0,0.0,0.0001,0.0,0.8402
391,async,6,2,0,0,0.0,0.0001,0.0,0.854
392,async,6,2,0,0,0.0,0.0,0.0,0.8777
393,async,6,2,0,0,0.0001,0.0002,0.0,0.8627
394,async,6,2,0,0,0.0001,0.0001,0.0,0.84
395,async,6,2,0,0,0.0,0.0,0.0,0.8425
396,async,6,2,0,0,0.0,0.0001,0.0,0.8575
397,async,6,2,0,0,0.0001,0.0002,0.0,0.8599
398,async,6,2,0,0,0.0001,0.0001,0.0,0.8589
399,async,6,2,0,0,0.0001,0.0002,0.0,0.8598
400,async,6,2,20,0,0.0001,0.0002,0.0,0.8395
401,async,6,2,0,0,0.0,0.0,0.0,0.8438
402,async,6,2,0,0,0.0,0.0,0.0,0.854
403,async,6,2,0,0,0.0,0.0001,0.0,0.8417
404,async,6,2,0,0,0.0,0.0,0.0,0.834
405,async,6,2,0,0,0.0,0.0001,0.0,0.8594
406,async,6,2,0,0,0.0,0.0,0.0,0.8402
407,async,6,2,0,0,0.0,0.0001,0.0,0.8434
408,async,6,2,0,0,0.0,0.0001,0.0,0.8545
409,async,6,2,0,0,0.0,0.0,0.0,0.8509
410,async,6,2,20,0,0.0,0.0,0.0,0.8573
411,async,6,2,0,0,0.0,0.0,0.0,0.8547
412,async,6,2,0,0,0.0,0.0,0.0,0.8418
413,async,6,2,0,0,0.0,0.0001,0.0,0.8533
414,async,6,2,0,0,0.0,0.0,0.0,0.8576
415,async,6,2,0,0,0.0,0.0001,0.0,0.8495
416,async,6,2,0,0,0.0,0.0,0.0,0.8508
417,async,6,2,0,0,0.0,0.0,0.0,0.8555
418,async,6,2,0,0,0.0001,0.0002,0.0,0.8417
419,async,6,2,0,0,0.0,0.0001,0.0,0.8582
420,async,6,2,20,0,0.0,0.0,0.0,0.8518
421,async,6,2,0,0,0.0,0.0001,0.0,0.855
422,async,6,2,0,0,0.0,0.0,0.0,0.859
423,async,6,2,0,0,0.0,0.0,0.0,0.8474
424,async,6,2,0,0,0.0,0.0001,0.0,0.8531
425,async,6,2,0,0,0.0,0.0,0.0,0.8567
426,async,6,2,0,0,0.0,0.0,0.0,0.8539
427,async,6,2,0,0,0.0,0.0,0.0,0.839
428,async,6,2,0,0,0.0,0.0001,0.0,0.8557
429,async,6,2,0,0,0.0,0.0,0.0,0.8403
430,async,6,2,20,0,0.0,0.0001,0.0,0.8511
431,async,6,2,0,0,0.0,0.0001,0.0,0.8321
432,async,6,2,0,0,0.0,0.0,0.0,0.8511
433,async,6,2,0,0,0.0,0.0,0.0,0.8518
434,async,6,2,0,0,0.0,0.0001,0.0,0.8532
435,async,6,2,0,0,0.0,0.0,0.0,0.8541
436,async,6,2,0,0,0.0,0.0,0.0,0.8552
437,async,6,2,0,0,0.0,0.0001,0.0,0.8466
438,async,6,2,0,0,0.0,0.0,0.0,0.8579
439,async,6,2,0,0,0.0,0.0,0.0,0.8515
440,async,6,2,20,0,0.0,0.0,0.0,0.862
441,async,6,2,0,0,0.0001,0.0002,0.0,0.8553
442,async,6,2,0,0,0.0,0.0,0.0,0.8513
443,async,6,2,0,0,0.0,0.0001,0.0,0.8533
444,async,6,2,0,0,0.0,0.0001,0.0,0.8541
445,async,6,2,0,0,0.0,0.0,0.0,0.8593
446,async,6,2,0,0,0.0,0.0,0.0,0.8501
447,async,6,2,0,0,0.0001,0.0002,0.0,0.8601
448,async,6,2,0,0,0.0,0.0,0.0,0.8538
449,async,6,2,0,0,0.0,0.0001,0.0,0.8504
450,async,6,2,20,0,0.0001,0.0001,0.0,0.8581
451,async,6,2,0,0,0.0,0.0,0.0,0.8332
452,async,6,2,0,0,0.0,0.0,0.0,0.8574
